timestamp,latitude,longitude
2026/02/27 14:23:59.000+00,-25.3842172,-51.4889581
2026/02/27 14:24:02.000+00,-25.3841789,-51.4889598
2026/02/27 14:24:07.000+00,-25.3841279,-51.4889667
2026/02/27 14:24:11.000+00,-25.3840852,-51.4889664
2026/02/27 14:24:16.000+00,-25.3840351,-51.4889767
2026/02/27 14:24:20.000+00,-25.3839913,-51.4889804
2026/02/27 14:24:25.000+00,-25.3839448,-51.4889864
2026/02/27 14:24:29.000+00,-25.3838992,-51.4889675
2026/02/27 14:24:33.000+00,-25.3838616,-51.4889867
2026/02/27 14:24:37.000+00,-25.3838255,-51.4890052
2026/02/27 14:24:42.000+00,-25.3837807,-51.4890196
2026/02/27 14:24:43.000+00,-25.3837703,-51.4890229
2026/02/27 14:24:47.000+00,-25.383726,-51.4890247
2026/02/27 14:24:52.000+00,-25.3836807,-51.4890289
2026/02/27 14:24:57.000+00,-25.3836288,-51.4890299
2026/02/27 14:25:01.000+00,-25.3836288,-51.4890017
2026/02/27 14:25:05.000+00,-25.3836134,-51.4889924
2026/02/27 14:25:10.000+00,-25.3835838,-51.4889801
2026/02/27 14:25:14.000+00,-25.383531,-51.4889621
2026/02/27 14:25:16.000+00,-25.3835185,-51.4889425
2026/02/27 14:25:20.000+00,-25.383511,-51.4889008
2026/02/27 14:25:25.000+00,-25.3834876,-51.4888464
2026/02/27 14:25:29.000+00,-25.3834771,-51.4888115
2026/02/27 14:25:31.000+00,-25.3834568,-51.4888085
2026/02/27 14:25:36.000+00,-25.383462,-51.4887836
2026/02/27 14:25:41.000+00,-25.3834721,-51.4887737
2026/02/27 14:25:47.000+00,-25.3834843,-51.4887737
2026/02/27 14:25:52.000+00,-25.3834747,-51.4887686
2026/02/27 14:25:56.000+00,-25.3834761,-51.4887617
2026/02/27 14:26:01.000+00,-25.3834998,-51.4887729
2026/02/27 14:26:06.000+00,-25.3834842,-51.4887598
2026/02/27 14:26:10.000+00,-25.3834802,-51.4886941
2026/02/27 14:26:14.000+00,-25.3834938,-51.4886606
2026/02/27 14:26:18.000+00,-25.3835341,-51.4886499
2026/02/27 14:26:23.000+00,-25.3835545,-51.4886749
2026/02/27 14:26:28.000+00,-25.3835544,-51.4886707
2026/02/27 14:26:33.000+00,-25.3835526,-51.4886696
2026/02/27 14:26:38.000+00,-25.3835548,-51.4886645
2026/02/27 14:26:43.000+00,-25.3835803,-51.4886094
2026/02/27 14:26:48.000+00,-25.3835711,-51.4886351
2026/02/27 14:26:52.000+00,-25.3835883,-51.4886563
2026/02/27 14:26:56.000+00,-25.3836037,-51.4887004
2026/02/27 14:27:00.000+00,-25.3836154,-51.4887386
2026/02/27 14:27:05.000+00,-25.3836115,-51.4887755
2026/02/27 14:27:15.000+00,-25.3835894,-51.4887729
2026/02/27 14:27:20.000+00,-25.3835837,-51.4887591
2026/02/27 14:27:24.000+00,-25.3835744,-51.4887554
2026/02/27 14:27:33.000+00,-25.3835784,-51.488743
2026/02/27 14:27:39.000+00,-25.3835781,-51.4887409
2026/02/27 14:27:44.000+00,-25.3835788,-51.4887342
2026/02/27 14:27:48.000+00,-25.3835808,-51.4887347
2026/02/27 14:27:53.000+00,-25.3835755,-51.4887341
